word	x	y	nearest
resolute	29.877345689478105	67.02833386925934	0.977
decisive	7.106181926282411	35.74976884370512	0.964
agreements	56.86706809738663	55.858207775047866	0.980
passports	-4.285923936041996	66.76653195719403	0.990
tight	84.4648597212087	32.186821058695074	0.961
complete	-31.878627755559734	-71.25205237034864	0.967
pleased	-7.079227148477589	46.53364691149549	0.913
sophisticated	20.527152756996767	79.9844688120465	0.974
trying	-64.74031582105452	-76.8009250648922	0.884
copied	51.021598603468135	54.752570602934355	0.986
buying	-0.989554587234534	-56.71154348176101	0.978
happening	-63.589717385299096	-22.70089594600241	0.887
abused	50.19485804662301	21.044246808891934	0.939
fraud	-26.603930473725526	-71.62311874921197	0.979
rage	82.40610301315925	18.770500266686504	0.971
bucket	-43.96008082683572	79.8640707568461	0.989
poison	86.07189674331202	19.180346763901273	0.957
rags	79.9827990596653	16.13645084761604	0.952
tonite	24.721615176293636	62.19782813696083	0.979
politically	-58.36431923331087	-34.592668539278336	0.944
agree	-99.4944375458339	-31.056757659224246	0.855
detailed	69.82319723343727	41.34246327618076	0.974
gone	-42.16038460282611	-74.91777752615977	0.946
leaked	-38.601942680970716	16.39588417597553	0.985
citizenship	-28.33006041538032	31.26120192511769	0.986
johnny	-38.500916548799474	30.582911866039446	0.987
taste	-43.78448963648347	73.3501973086611	0.952
certain	-16.439938354265063	-13.529778901922375	0.965
describe	45.00923942570542	35.95972264795708	0.943
am	41.18377865409535	-46.56000591360214	0.722
cbo	-30.001817764137964	77.36605931142208	0.975
deep	-29.257593628504306	5.762178462204773	0.985
fellow	8.674852250366202	-28.985891493616784	0.968
cbs	35.54047900775229	-54.134644182396265	0.967
as	-68.878283725144	-52.173534361896884	0.629
ar	-60.728216888521	8.809112750505156	0.989
at	41.35591103269748	-57.89754151620458	0.772
file	-31.693355317668907	19.33969824751289	0.984
nikkihaley	83.73144343186136	28.44151935851283	0.964
deterrent	39.11793537819043	3.8985968856750812	0.955
moves	-24.748275161598006	77.41057467434517	0.967
eliot	-54.026919245103954	43.85056049375103	0.974
defund	-26.69960913677002	16.362398232998984	0.958
incorrect	-39.99238501127421	19.33017032863269	0.990
again	-63.783108725267	-95.81497320518342	0.899
beyond	-31.214884693126237	-40.30108197851136	0.980
national	40.24554982500478	-84.59435586565986	0.927
credibility	-42.2133591841459	-74.15415699673187	0.931
insurance	-9.337671946333199	-67.9235303154444	0.982
bragging	74.68665847685409	-0.012490606399112597	0.947
unparalleled	-16.761381981453553	82.93264784166118	0.990
you	-80.98381360086	-62.46119206125524	0.795
disgraceful	-46.07754165175058	48.12320186918797	0.974
poor	-36.93652274598516	-53.26995429443291	0.960
requested	-14.36723825510361	84.41192951864677	0.979
congress	-57.57576359333253	-75.79934367748008	0.926
offensive	51.00700844179809	24.514102099224818	0.968
symbol	5.5713742880217705	-51.434563848273925	0.987
forgot	-64.93223970801843	13.7889115777994	0.966
includes	-13.850126522132031	66.33300432644168	0.976
gifts	-9.255603950456694	9.379747941573857	0.969
important	-43.34661996204306	-50.819709137488346	0.918
coverage	-40.250999162172256	-12.244201521351876	0.956
brotherhood	-15.982146673189824	-27.422488718702777	0.994
included	89.93663855951166	-6.189117957299599	0.901
pelosi	-45.771700698356284	6.48825937264565	0.984
freely	69.13950997360752	-17.36857061651545	0.934
building	30.301868290980536	-69.03140941876856	0.940
shipping	80.33077648969157	57.84055631351025	0.981
bilateral	11.573926494097327	98.19873337391921	0.950
calls	-14.541756801981549	-57.05855467482036	0.974
wife	15.026320735820624	-41.37159050785112	0.963
visits	76.39164528229735	9.881556555460905	0.932
invest	-28.415336918894994	82.49579935567955	0.960
bombed	-41.463476076872105	-9.312908576947642	0.977
gross	-26.146059836135546	65.20677618950458	0.984
investigated	43.08457811466222	11.073191496395127	0.961
corey	19.032934392740685	66.12804609693157	0.987
mass	-32.272738953241316	29.73123441846658	0.986
jconstantinides	29.301429387416643	58.41231475790095	0.989
alright	37.452757876052445	21.655696459453463	0.973
deluxe	-41.54407387259508	83.22753762923722	0.993
starting	0.8292251840552634	-39.317486902846504	0.921
original	-39.67928120306906	-5.193536818870518	0.978
legend	-51.88346285577376	-3.4661309118298793	0.974
represent	-67.7470445423183	-9.2134432403211	0.961
toure	-58.32092801659644	8.492513176897047	0.961
liar	-51.0239150182891	-22.83447187108277	0.973
forget	-97.3094750849103	-36.12467303748068	0.916
chinese	-31.69065688991015	-31.143175524837915	0.932
caused	-20.54897403322816	-44.88865319693187	0.975
beware	60.91479031209666	12.708205139627784	0.980
lack	-4.962513021598441	-2.7279356176722596	0.968
dollar	-6.827911888335819	-87.12635204676462	0.969
month	42.21143012787516	-69.87865793507008	0.964
founded	92.32975676716617	7.495944886295067	0.891
fairness	-8.746990640546981	63.85833434124593	0.975
cameron	105.0143886855198	-0.7604757795377972	0.931
follow	-95.10044750419998	-35.126513808360365	0.948
religious	-32.30828922853688	75.43786709639757	0.971
als	22.621777912740967	55.07649801646502	0.968
shattered	83.79971641110296	-2.53525905275624	0.947
referring	-18.1540769295241	72.5811623342943	0.968
tv	38.222130718114094	-49.88168215218666	0.961
pledged	35.2635767014824	54.28977845515491	0.981
encourage	14.25350791548355	52.76497693802916	0.958
removal	60.700988917468585	9.593914435801306	0.930
riots	-2.1809458164216813	66.43906263902791	0.979
aaron	27.891418896560886	65.55433777422613	0.986
program	-14.967935411274162	-77.06445095886947	0.977
dairy	50.86677171367233	52.17043777806303	0.966
spain	-26.660187963340288	54.002062756669815	0.984
health	-43.1226969540623	-85.5405048296156	0.963
enjoying	-12.244477331860084	25.83450425827814	0.947
presentation	-36.953851029342914	80.99212426766033	0.981
forbesinspector	3.098184630206585	0.4517301964516146	0.992
sound	-55.93113120424915	-10.947621108980249	0.934
woman	2.460663378064602	-62.10906184968077	0.960
premium	-26.224755462017146	42.649353513474196	0.989
returned	-74.27276972978699	35.563321256228654	0.981
confidential	61.01970730779379	48.52256346264395	0.969
sitting	-10.117293220211971	91.46554484083427	0.970
very	-62.8126281532969	-61.91022004273192	0.786
fabricated	-17.459164769634167	72.74333264083778	0.971
bravery	50.93868711322851	51.77500052951726	0.954
trillions	-23.34711227006762	37.757733927390795	0.967
fan	-43.89009978385522	-70.93919406755984	0.898
minded	27.094676776607976	34.712519521504014	0.968
fall	-19.494696968243016	-33.51000313611786	0.954
elonmusk	18.216566258688864	62.95981026356819	0.984
difference	-57.37870358725286	-10.579257370193858	0.938
condition	81.00111404031244	22.05756179314072	0.937
treating	36.20696494470455	46.782649890656806	0.943
godspeed	76.25253474083891	-25.958093419956267	0.733
stimulus	-32.75122641220428	35.93204590209261	0.973
list	19.728766478827705	-65.96888407020768	0.963
joined	22.92146014894986	-12.741079477297763	0.979
large	-21.994487307719016	-84.24673667703863	0.967
harry	-48.500880948125776	28.427114597038553	0.985
small	-36.91697993235919	-53.39408276497925	0.954
study	-14.784741557754671	6.585657021545655	0.977
conflicted	48.71431179527291	45.716704634843246	0.943
past	43.201732584324034	-69.27108789077626	0.919
rate	-4.623396138698464	-88.79790525570856	0.977
design	13.674009536282686	-54.228813622716814	0.983
lawyer	-46.51507288262662	-13.973763261442803	0.977
pass	-56.235716595767265	-79.01390002366085	0.958
nbc	44.194070541453456	-57.03125452523131	0.950
further	-17.47085796937704	-22.9365216343527	0.970
nba	-34.20759805566961	85.86103029265624	0.988
misrepresent	36.15082187635026	21.72636257297778	0.975
investment	11.006641051981314	-49.559047877436015	0.980
sue	-75.83028742860682	-8.670016709531982	0.958
stood	-54.43449211186966	26.622042989513076	0.954
witnessed	89.22626870211457	6.467420392393254	0.829
investing	-18.92772659736263	81.05009101765309	0.960
favor	-16.058545102084334	-71.44382096086895	0.957
anniversary	30.418367559088473	-33.194679629748656	0.956
abt	39.719033586053136	43.16537212808369	0.967
iraqi	41.69694693328332	80.5446429890607	0.977
scientists	-38.24392173831827	57.805140443857006	0.964
tribute	1.172119396680285	-14.479873438646246	0.972
racing	45.852971717766685	40.44714469109703	0.980
public	-10.775960829704145	-86.03501417179366	0.956
movement	6.800078376899361	-59.53935222128941	0.947
hasn	-55.86402386893124	-30.819792696608285	0.971
full	20.4605319002999	-66.76918983255607	0.955
lobbyist	-51.176249812007114	49.71761153418624	0.968
answers	-66.32054674981795	-4.798529439339342	0.976
hours	27.081028245067916	-58.70397062785144	0.968
disastrous	-51.301164763919836	44.33025826221204	0.986
palin	-14.03683134981465	69.01705696668444	0.978
strong	-57.55301296810545	-95.58426232446173	0.884
table	5.93736168111367	56.21798119909109	0.968
tragedy	-32.86180839138433	36.49939815014733	0.965
arena	27.258021205060018	-35.06211367514403	0.981
publisher	69.89696929398144	66.30129048391036	0.947
naval	80.89980413070894	59.19411604707929	0.954
ahead	3.3951966414780594	-65.5815462561642	0.939
inspired	-0.5896422825061448	-27.637405659499365	0.979
losses	-12.78091161928877	1.550035527075256	0.982
exceptionally	71.62627854590133	-27.570354559356648	0.845
qualify	51.36048233109038	5.490236835729605	0.903
brutal	-24.9187829345535	-9.604168219447828	0.982
prior	-0.6325663461396313	-15.492458264011264	0.977
amount	-6.522307997946756	-22.978779756304917	0.968
social	-23.929349949775297	-19.438787239762515	0.935
action	-36.56105245468203	-73.64517952081506	0.917
mentions	-9.041817177053	72.01153193827365	0.982
identification	79.53209958455483	-27.51878271693602	0.842
family	12.812581399597802	-40.26704994814282	0.919
turkey	14.326142586113747	-13.266424405670312	0.986
donnie	48.52735546083734	16.225124601022102	0.973
tracking	73.37714622339747	58.18110276272155	0.988
put	-92.89728397852492	-40.54574418991874	0.903
follower	53.39467114753452	30.045219555768004	0.952
aptitude	56.079053009785326	23.657272994178665	0.888
sanction	85.8458586888633	29.702593169011784	0.963
ricardo	9.420972390953024	74.39861275552705	0.994
armed	11.970678042931091	12.845275409504206	0.981
discuss	1.6702368903217155	-54.21746168427089	0.963
eye	0.4547115513762307	68.64560985503567	0.957
takes	-67.33134190431942	-33.29510331457374	0.938
answered	-5.728175346412201	18.470122878355692	0.958
intense	67.71271234838096	43.22261019377228	0.931
charge	-32.51731647529735	-28.220821356413815	0.934
pearl	12.758710862494326	-8.92985239499539	0.990
vladimirrussia	78.87060759376382	20.18004534756211	0.976
assad	-24.49413983054077	46.611087746735784	0.981
taken	-21.72852162999595	-75.49326137194923	0.919
kick	-67.2151701463125	-1.572930490478727	0.958
unthinkable	73.45814974643751	15.949164064308102	0.950
oreillyfactor	41.04055402442091	-46.60323226277518	0.940
lowering	10.539985375048538	43.23006089146978	0.970
knows	-73.96079783126106	-39.70317961910485	0.931
tester	34.41453535566848	37.81148950069442	0.966
company	-22.253124215450942	-69.6305326375185	0.967
traceadkins	11.562209572829344	-8.24686867595244	0.982
site	-3.9754847576275916	-11.743442668908823	0.980
excuse	-50.9193144589723	-22.845813133569262	0.965
flag	29.7866676508955	-76.54553688603944	0.939
broke	-36.80682965261076	9.410337623011172	0.975
known	-56.72213566479554	-30.858055556316664	0.947
begged	-69.90291159101787	8.074389325371092	0.964
billgates	56.51644578715359	49.4719669176376	0.979
respected	16.229840280565366	-58.76346462129133	0.967
none	-18.45204431862146	50.96135261512826	0.974
zuckerman	-40.98710190105036	20.900973978564153	0.995
hour	28.85996005855304	-34.18276723055762	0.967
accumulated	63.973372176263084	35.35522006251437	0.942
friendly	1.8109712184261404	90.79258219126984	0.957
offended	20.00541200920577	33.577464157386856	0.954
remain	3.3601547744147213	-25.081716464924547	0.968
budgets	85.59452589974816	29.57842728323439	0.974
morgan	-14.869092806532851	20.5826697500945	0.988
learn	-98.97815552075357	-37.557127120728644	0.930
unfairness	90.53378267841404	1.2718644502864616	0.944
history	0.4806655232469378	-92.92812618069897	0.856
beautiful	30.57829462422777	-69.42421042004314	0.903
stubborn	-36.8008683464643	55.4962648677612	0.966
scam	-35.42131967257102	-5.478295127738553	0.974
ocare	-36.66277623166262	25.113430525763043	0.987
pushes	63.72506705571425	-2.110222504654314	0.953
stated	-58.97260268799401	-39.53820692417771	0.936
lives	-37.49879090860013	-87.87278844149863	0.954
share	-66.51451048942397	-5.568043310596687	0.973
accept	-72.81754503281036	-13.021818887597481	0.958
collision	98.29213168145714	18.65604234534784	0.970
pushed	-27.9274580411197	19.416441558745618	0.969
confirmation	27.41645598160115	65.31458820395754	0.980
protects	71.68499973616925	-3.560043684926778	0.967
sense	-45.52822991603359	-88.67923749173835	0.927
phrase	-16.293737893719832	51.613754746839454	0.975
condemn	91.12659589726279	-25.900718104116606	0.915
information	-13.286971979877313	-64.61456328102143	0.979
needs	-92.1408205585182	-50.49952920586659	0.854
court	-18.322317793953168	-76.67330000258923	0.983
goal	-9.003744233240168	1.5669640919740297	0.959
awkward	23.196885243555368	31.48237778040851	0.969
rather	-53.343539859696634	-68.48307181709741	0.942
amendment	-0.5957752152418961	-71.99003216713903	0.980
comfort	-31.589458867755468	59.68908777276115	0.985
conducted	99.19187733932486	5.0014023251998925	0.945
stayed	-4.867861542164847	18.753302451620673	0.955
fame	27.16596593168371	-63.42876177919622	0.957
sacred	17.425594558911392	49.67032075701678	0.969
schultz	-11.863087172469498	67.41909409289721	0.987
plant	-2.918815486325634	12.34872767555063	0.982
intended	41.13806701652284	0.28044222608869984	0.947
crowdfunding	44.59340735494432	79.23562972233687	0.974
disgraced	17.112637506416778	87.95314941850641	0.968
advice	-51.95050258567537	-55.8983184625022	0.952
treatments	-5.280090941403411	89.34110443523956	0.989
sophistication	77.30883152847103	18.447569287663534	0.980
plane	26.823038921355355	-35.759316945931246	0.981
adventure	83.2394861283399	7.302908120893808	0.946
coming	22.023806514136965	-84.08641292272742	0.875
invasion	64.49497587373526	57.601262084704445	0.977
response	-44.25737691444607	-24.214517177060085	0.945
fascinating	-52.316366416235226	53.037909101196675	0.956
refuse	-75.41835303528295	14.162387146316656	0.959
short	-34.02819735374635	-41.06075583193045	0.959
deserter	-27.491523058220498	41.35420295816229	0.979
tweeting	33.45735281274685	-50.211668294794684	0.941
rooting	-5.46176581738922	40.432161991810126	0.956
crippling	94.76258866584413	-0.4628892326482751	0.955
coal	-17.786031526806642	-22.98630697665933	0.985
manipulated	74.92109952298502	34.96038571548777	0.968
media	-46.46781416835171	-60.33868625701215	0.870
banks	-22.962419902934165	-4.415182346654324	0.988
dream	-70.75126118008212	-21.12118316289489	0.931
playing	30.376152987631	-61.77863085740964	0.955
help	-90.88272900899253	-46.95694678517755	0.915
bowl	-46.23401793879307	79.87176927776724	0.986
merit	-44.75567003060243	51.62048669637194	0.979
sooo	46.821396795799764	34.275609617694066	0.976
soon	33.68283235920801	-49.51892047755249	0.832
setback	-26.5841343444804	72.83097716850958	0.954
trade	-32.58115816922569	-95.49350383283094	0.910
disabled	16.4882929306173	62.54623017563454	0.983
held	4.251340470713992	-48.93707477327911	0.979
appeals	49.5073229460418	66.25803283751284	0.983
through	-64.58468593972097	-84.32148181695679	0.941
committee	-6.55929538890868	-70.27196821971864	0.972
committed	-49.279707035492514	6.417429054251882	0.971
hell	-67.3630963858167	-81.31831438607709	0.893
smiling	26.383571034231462	-76.44890604185471	0.971
suffer	-44.62257611155443	8.640369822991078	0.989
arrogant	11.041639841439652	66.46430850769909	0.974
member	1.5217638972746415	1.1194834083383005	0.979
style	1.5883189698486457	-55.33444005703709	0.973
rapidly	-13.765062627369044	-18.130758350662994	0.976
taxpayer	-35.528834859586716	26.05698031835516	0.976
pray	-70.31717665716137	44.709494396299725	0.919
actually	-72.4752977247177	-52.11489162384196	0.969
late	-39.931952801971	-56.13698095374477	0.905
ally	12.170837295026447	14.782337949744164	0.924
fool	-71.75214826202273	-14.296326937085588	0.954
wouldn	-63.39405391885398	-34.82022136739638	0.930
hurting	-28.60572124089656	11.905745963735606	0.965
evening	43.69322150161438	-65.21675542618945	0.961
somebody	-64.21281206888963	-14.203801530292983	0.958
calm	2.1791136353407845	53.218390163624846	0.965
disrespectful	22.814489784330462	27.236763934889165	0.959
seeking	-7.42993054428318	57.989714566271154	0.979
food	-22.779406139788723	-85.31166523827666	0.960
primary	20.057241386573658	-71.82236647415505	0.938
communities	13.023924314366296	10.3460972142962	0.979
complain	-5.214735603909479	40.11490305717071	0.964
bigger	-53.2730413063596	-68.48628221141688	0.966
mystery	71.94517805822365	56.80642647724272	0.972
easily	-51.2470987471041	-41.535088944014134	0.963
always	-78.33582053696128	-64.43370749270862	0.877
tomnocera	79.83111744691124	-17.89912777329403	0.950
sequester	95.5843553613949	-5.448759960545767	0.864
bless	-94.57561025974474	-22.26083392726804	0.955
someone	-81.42833779321145	-57.95448085294519	0.913
debacle	91.0810493154844	21.864178026531196	0.936
stopped	-24.631528248635473	-14.298881816093203	0.942
done	-69.93437915919341	-60.66104275616981	0.790
friendship	46.467506476813924	30.72146896651115	0.951
caliber	-11.974386239739642	71.5103558053237	0.990
investigators	77.57276667641509	-20.085150195688787	0.883
heavy	9.155680558233406	-55.87087831325689	0.957
status	-21.108323449644598	34.48591520053903	0.981
everyone	-79.55810651432742	-61.456149929325264	0.845
neil	-6.175881976246328	15.665147526246614	0.990
mental	-51.018315474104355	52.518403833331334	0.986
needless	93.36070928442037	-4.397760377427024	0.960
generation	-21.43763439813065	25.5941374720309	0.956
house	26.72384322302476	-87.39397441416907	0.804
energy	-73.86538001219547	-20.20359989812559	0.932
hard	-60.48675971712445	-71.60665175802005	0.878
reduce	12.53465147854334	41.781602865625565	0.962
idea	-52.49039638846615	-57.25940692808783	0.943
wacky	34.72179455405928	39.483642724142406	0.982
gun	-21.53657214013131	-77.39371903061348	0.980
kneel	85.96076145094847	-25.78334429239723	0.940
finish	-21.495802427603177	8.365738144697891	0.979
operation	-35.05165098566226	48.877495139490996	0.975
balance	30.041451347940725	72.4725792152981	0.980
event	42.55231803273693	-63.0123079526008	0.958
really	-61.368195316755916	-61.427666592525576	0.830
try	-98.5262023793367	-37.42768162572194	0.930
perry	-50.875558256939584	25.497987150162242	0.977
funding	-12.74833894230338	-52.33879430846537	0.955
missed	-33.10521150511834	-14.459273982636056	0.917
since	-2.350512660304557	-93.26032615170897	0.874
projected	-2.6509258541485554	81.75409667965117	0.985
douglas	-42.83907357332968	-14.267456750965955	0.987
research	0.041822318615874494	-28.059877144030033	0.987
cheated	40.96719434571143	4.619744890034811	0.920
acting	-58.00276041116201	24.25113271333342	0.981
safety	-50.26731028836169	-92.70893042408119	0.950
absorb	65.09641767147903	11.19207368651383	0.964
san	21.03691465485683	-70.68920707798053	0.988
issue	-31.613257223082353	-8.769056007596127	0.963
salute	29.166839589077192	93.99013653333992	0.970
benjamin	-9.812514185517205	21.555911332915574	0.988
conceived	33.6366843816858	65.84684009153264	0.964
belief	41.16743083567447	26.728124615752353	0.943
pathetic	-39.35496456810677	-50.0008163835704	0.961
dirt	68.12381646414993	-20.221099293735985	0.928
friday	42.50071621157363	-62.29426111951643	0.967
hosted	33.9844338375797	-55.998388838639116	0.974
story	-37.36687822090002	-66.42986732223422	0.903
pleasant	51.62914797988544	22.635908963881207	0.976
extraordinary	-37.86838455031917	80.31712938598363	0.982
reason	-54.10499112470488	-50.37226177066368	0.915
base	-12.48514840306791	-5.9602703952914915	0.977
dire	80.03469231695446	-8.982059060631347	0.926
imagine	-94.00323215955488	-33.76800381669191	0.932
ask	-94.52382478108844	-35.429194530931724	0.938
teach	-2.862247088174487	33.55046733522798	0.962
rises	-37.09660358061043	18.625087344157453	0.984
beginning	-28.953330901115997	-51.63662667677011	0.930
spread	-28.898407151583775	17.418767577332197	0.970
heroic	56.02309714048801	48.93424110073234	0.961
owners	-33.085364581354504	65.05557468097923	0.968
benefits	-5.544317180765811	-7.1378530199759656	0.980
revival	100.19988786390682	-16.278069280132275	0.899
launch	-3.7916239800487035	11.801516351102915	0.981
airport	32.91079641190295	-56.798113124609394	0.990
terrible	-32.51532752935731	-69.39291011111376	0.913
terribly	-4.974332464840679	59.55031568382278	0.982
american	-48.50674331838869	-96.51240784585404	0.854
expecting	26.39007472612696	66.61827041893604	0.975
threat	-16.541589753717236	-84.52601472940843	0.966
automobile	84.79163333819783	18.35573447956979	0.972
heartbeat	24.48112636318869	88.6489150399719	0.936
joey	27.895594340656956	56.4336778520189	0.989
fallen	-13.276573455729407	85.57647331709806	0.941
throws	48.75629171579921	14.783354160071692	0.978
major	-1.9938696123244324	-82.2249213681454	0.947
danawhite	6.015460489605098	64.69591528065531	0.970
feel	-70.18196031303654	-50.794964838745564	0.940
number	-1.3488235606251842	-94.17606901955557	0.947
traveled	64.73645258765156	35.67793541508512	0.955
sailor	79.30806739870258	-24.21716747682886	0.892
brave	6.056204307430986	-23.38469037348856	0.969
dominating	-4.280946855251924	39.08672454978255	0.970
approximately	70.68930892786294	59.91679791385175	0.954
traveler	-40.52460750731056	82.1605007188247	0.984
arbitration	72.06552464753068	39.36347740903746	0.978
guess	-65.96017299376607	-15.521658645628728	0.956
jet	-9.750683313411969	14.620120684319554	0.982
leading	10.957592338030139	-65.71193498572579	0.962
threatening	24.597911670281494	80.01834012047364	0.963
belongs	6.891629461109988	44.20533136628135	0.954
regulation	-4.762870039852417	-8.020494986677088	0.985
wonderful	9.359127699038885	-72.60633520068788	0.865
warming	-33.459322408755064	-82.10862171132446	0.960
statement	-17.605139932599666	-56.99186613734681	0.938
ballistic	-3.360887354285767	79.2053840266493	0.992
too	-63.90333184237184	-63.21360335750552	0.814
passed	-4.39199673120397	-62.07393359797162	0.955
relationship	-12.291347578692129	-35.93273537710035	0.954
helpful	40.14062374469266	6.690504471752807	0.957
interviewed	45.85681554818918	-53.818264664713666	0.941
obsolete	29.177218673815517	83.69423977075769	0.968
appreciation	72.34368724355532	-7.199665490213968	0.897
part	3.3985692503723577	-65.9980599595366	0.893
jordan	-42.73648214383927	74.51956862721643	0.985
focusing	-24.426718863392185	29.565207664929662	0.968
obstructed	83.01462265733004	-20.037385765041975	0.763
believe	-86.44953698155183	-53.93648023169902	0.932
convinced	-6.385816181416693	36.30333632660681	0.963
percentage	66.5551969369443	0.6099023480646341	0.942
apprentice	42.6523960288281	-54.082784761982275	0.900
kind	-26.116735416340664	-41.05377092069188	0.883
inducted	-42.62970096648807	90.62816367176262	0.932
iranian	-16.06790296107757	-72.5151168373794	0.985
dossier	-42.49202723432757	-14.278381922827581	0.965
gotten	-53.99832891888533	5.279272798312307	0.948
outrageous	30.03775395153453	49.15369606681633	0.980
illegals	-42.96289718361191	-85.32806638301929	0.970
determined	22.042567795711935	36.61977715624846	0.956
risks	51.92864393238548	59.03594522734137	0.962
toward	-22.879030978872027	-9.324127455483207	0.983
treated	-39.96085742346842	-48.77670741552382	0.960
outta	41.55969540155997	59.29842067538071	0.968
nominee	-61.69053960138753	28.53805887781517	0.947
outstanding	-48.48013730616128	-3.423212123358957	0.975
blewthebigone	75.92393194699869	-1.6318097589647078	0.969
seth	-40.95278351451068	-9.544138027147884	0.986
canceling	88.80290816758041	9.120748731352005	0.944
lawful	84.084563065843	-1.9704305762389227	0.967
depleted	81.98799067995905	-26.70720657629946	0.881
thedonald	-18.380556441381252	66.88913251000454	0.988
confirms	54.50575704543182	14.730928783864483	0.957
karl	-27.100859521113083	-53.54295715753685	0.989
collapse	52.42520987767015	66.77933073576327	0.916
sell	-85.17157216872592	-32.97976194202172	0.944
ratings	-37.58951113061345	-63.29604973624965	0.826
built	8.4915116811655	-63.07043570612441	0.922
check	13.20884482630366	-68.57054878084921	0.892
essentially	43.570149108626545	73.30682372529205	0.974
self	-21.465197957174702	-54.19582442645122	0.963
cave	70.52010641399237	-20.531550485392813	0.898
officers	3.544410071768771	-76.57115167647707	0.972
also	-55.5593720653484	-58.82403151944995	0.940
build	-90.07027144513671	-42.16875495157767	0.920
finding	-55.66262251037199	50.35446204695309	0.971
demean	60.63555781096902	5.674493945563532	0.954
tool	-47.05107695185534	14.102903416771206	0.970
club	39.42526637731801	-81.90248164311343	0.969
play	-84.69466012995807	-30.721635660628326	0.912
added	-2.3676993943781395	1.448825480109073	0.976
electric	-16.05312329744402	-10.455758039554963	0.987
hourly	40.287332564370914	68.40233869928649	0.977
goldman	-37.60669202680196	19.47047674345229	0.989
reach	1.7931924336031204	36.62738196092497	0.959
virus	82.18465721928922	-13.498920482587419	0.900
hired	-58.67621543595065	7.771248023956362	0.964
experiences	39.687005022412336	52.45771013055369	0.985
plan	-58.19118393318087	-91.19388466633684	0.891
significant	87.93827663710849	-0.5012419799506863	0.933
nothing	-73.13104074933213	-59.9836628463973	0.909
approved	-25.975897059256628	-5.753261757578909	0.965
achievement	-38.4214109176868	38.31497612165446	0.953
appear	26.82108863527523	62.17761677282214	0.970
declaring	88.00073277769161	-22.834887763120957	0.850
understands	-18.519952743790444	41.39602910087467	0.920
gappistanradio	78.18978625577377	-11.81858896250888	0.948
clear	-30.107043729601052	-17.683903246421384	0.960
humanitarian	71.34561468231279	37.816494564337006	0.969
wichita	25.59909483560391	61.45151846615639	0.987
foxandfriends	46.56995256853722	-51.37148498829918	0.921
clean	-80.65824252134293	-26.07378650997863	0.954
tpp	-31.68646409277213	-21.174936574523077	0.978
barrel	-26.409518077250492	40.41047422964872	0.970
usual	-62.10438182367865	24.074146652092782	0.928
attacking	-24.294876977769338	-10.997212109784936	0.979
lying	-54.22452725370737	-25.01882172657367	0.973
joining	23.864589793982017	-19.406457205143198	0.978
sector	-11.895705971962892	-12.808644109364288	0.973
particularly	92.06234803276702	-26.004460140472947	0.814
phenomenon	60.62498006462229	-4.237871426510603	0.944
affairs	-22.232127101477413	89.99008759210616	0.983
cdc	67.27741236085733	38.595899869406864	0.963
briellezolciak	83.16547174533913	-27.090619612451555	0.948
repub	40.24513409408012	21.068596554385824	0.963
alexsalmond	-27.127609262102876	-62.94028694032523	0.981
session	5.544848310214782	73.04758168994752	0.983
excessive	30.58421469363647	63.2736620791157	0.984
uniform	17.048451635242948	53.8954012001697	0.954
fine	-15.509145719866906	-53.7768370721312	0.978
find	-99.67885540764644	-37.576119224508844	0.905
costing	-18.77897804166541	85.60165498159209	0.977
impact	-39.77489117995369	-4.675869305093737	0.951
cell	58.43763717835261	72.49402178161172	0.976
indicator	32.39110251892575	62.66827448679523	0.987
regulations	-12.64018889362816	-18.455004742125	0.983
rocket	31.180018709792122	49.8506702186686	0.949
securing	46.50067490484042	77.3172105044396	0.976
duncan	-0.04713643288293432	85.27269521204144	0.985
justice	-18.707022872043517	-76.3033406042429	0.968
rampant	30.854855755780356	71.05093263530749	0.977
writes	-44.890354258291744	20.45759072982072	0.982
writer	-46.11970645028516	20.967508390584214	0.981
unhappy	42.8794540369776	46.77881016103023	0.932
grace	19.430535442517428	65.4068857447812	0.972
airtime	71.71812637994523	42.76915183575869	0.959
failed	-41.00722625097599	-59.826900310924486	0.931
factor	-39.80353782212735	32.85669771962996	0.980
unredacted	71.31610302822017	54.85194917090177	0.978
cuomo	-57.667725725109406	30.924695750566038	0.972
england	-47.1865053534312	86.9869778457628	0.971
his	-63.73612180494187	-51.44592878013633	0.812
hit	-8.43473252887719	-59.39577523581803	0.833
express	-28.26767497220055	82.50185629234234	0.971
feels	-4.460547790045074	53.32394757527596	0.958
courage	-31.986029455399912	-39.51818018903273	0.967
actions	-39.65544469776382	5.2434358145393585	0.984
closely	-12.910954852032939	-2.3536264311443094	0.975
competing	56.189857107284304	60.33013575490575	0.980
him	-79.62872701716445	-59.12024502747661	0.843
jimstaricha	32.927687052377365	58.56523384447022	0.989
enemy	-28.64090926099246	-33.3230163025798	0.950
catcher	47.20208191986576	17.227793987992076	0.962
cry	10.484911206396585	31.544103548168533	0.970
timeless	10.30319026265079	75.83000688811072	0.982
tanked	72.63561594046116	-10.938261126002184	0.925
doubled	-42.666154895382505	63.98672209300348	0.963
proclaim	80.10587681230498	-23.388953486936064	0.806
watched	38.47808668132924	-40.96770539659407	0.919
investigate	70.84203161689891	80.88430686923542	0.953
